wpdx_id,lat_deg,lon_deg,status_clean,pop_served_500m,install_year,is_urban,water_source_clean,water_tech_clean,geom_wkt,cluster_id
6GGP86MV+729,0.333151698,34.24261475,Non-Functional,587.3186135292053,,f,Protected Well,Motorized Pump - Electric,POINT(34.24261475 0.333151698),111
6GGP8655+VR5,0.30962601,34.209621,Functional,1097.5192203521729,2012,f,Protected Well,Hand Pump - Afridev,POINT(34.209621 0.30962601),
6GGP865M+GRW,0.308855444,34.23459244,Non-Functional,345.67192673683167,,f,Borehole/Tubewell,,POINT(34.23459244 0.308855444),111
6GGP89Q6+99P,0.3384664,34.3609475,Non-Functional,550.4214153289795,,f,Borehole/Tubewell,,POINT(34.3609475 0.3384664),111
6GGP865W+MJJ,0.309208333,34.24652481,Non-Functional,419.08984303474426,,f,Protected Well,Motorized Pump - Electric,POINT(34.24652481 0.309208333),111
6GGP866H+G4C,0.311313333,34.22777667,Non-Functional,443.00092911720276,,f,Borehole/Tubewell,,POINT(34.22777667 0.311313333),111
6GGP866Q+3GF,0.3101933,34.2388017,Non-Functional,421.2904272079468,,f,Borehole/Tubewell,,POINT(34.2388017 0.3101933),111
6GGP867W+8V3,0.313261658,34.24718475,Non-Functional,526.6569557189941,,f,Protected Well,Motorized Pump - Electric,POINT(34.24718475 0.313261658),111
6GGP868H+P2W,0.316873333,34.22759167,Non-Functional,495.45402097702026,,f,Borehole/Tubewell,,POINT(34.22759167 0.316873333),111
6GGP89QF+Q37,0.3394242,34.3726687,Non-Functional,520.376859664917,,f,Borehole/Tubewell,,POINT(34.3726687 0.3394242),111
6GGP4QF5+23W,0.122607839,34.75770521,Non-Functional,1060.1138048171997,,f,Protected Well,,POINT(34.75770521 0.122607839),196
6GGP868Q+2JF,0.315068603,34.23905563,Non-Functional,587.3526754379272,,f,Protected Well,Motorized Pump - Electric,POINT(34.23905563 0.315068603),111
6GGP869H+QQC,0.319446,34.229393,Functional,485.9700856208801,1995,f,Protected Well,,POINT(34.229393 0.319446),
6GGP869M+CM2,0.318524987,34.23413849,Non-Functional,600.0471892356873,,f,Borehole/Tubewell,,POINT(34.23413849 0.318524987),111
6GGP86C3+883,0.320772588,34.2032814,Non-Functional,489.93321681022644,,f,Borehole/Tubewell,,POINT(34.2032814 0.320772588),111
6GGP8PMJ+H34,0.333880007,34.73021698,Non-Functional,606.7684893608093,,f,Borehole/Tubewell,,POINT(34.73021698 0.333880007),196
6GGP96HX+M8H,0.379196703,34.24834824,Non-Functional,536.2452268600464,,f,Borehole/Tubewell,,POINT(34.24834824 0.379196703),111
6GGP86C4+GX4,0.321266681,34.20746613,Non-Functional,469.5845875740051,,f,Protected Well,Motorized Pump - Electric,POINT(34.20746613 0.321266681),111
6GFPFP77+G66,-0.536215007,34.71300125,Non-Functional,451.7477889060974,,f,Protected Well,Motorized Pump - Electric,POINT(34.71300125 -0.536215007),232
6GGP4QQW+VJR,0.139739579,34.79650313,Non-Functional,1207.2999849319458,,f,Protected Well,,POINT(34.79650313 0.139739579),196
6GGP86F4+2R4,0.322513193,34.20707321,Non-Functional,458.81413888931274,,f,Protected Well,Motorized Pump - Electric,POINT(34.20707321 0.322513193),111
6GCPMP78+Q6V,-1.335508347,34.71553421,Non-Functional,614.7515569925308,,f,Borehole/Tubewell,,POINT(34.71553421 -1.335508347),
6GGP86F4+JGV,0.324120194,34.20629501,Non-Functional,454.167338848114,,f,Protected Well,Motorized Pump - Electric,POINT(34.20629501 0.324120194),111
6GGP86FF+JFF,0.324050009,34.22367477,Non-Functional,470.43149042129517,,f,Protected Well,Motorized Pump - Electric,POINT(34.22367477 0.324050009),111
6GGP86G4+C93,0.32600823,34.20591354,Non-Functional,460.97934770584106,,f,Protected Well,Motorized Pump - Electric,POINT(34.20591354 0.32600823),111
6GGP86GG+HCP,0.326468319,34.22609329,Non-Functional,459.5243501663208,,f,Borehole/Tubewell,,POINT(34.22609329 0.326468319),111
6GGP86GR+MCQ,0.326700002,34.2410965,Non-Functional,592.2931880950928,,f,Protected Well,Motorized Pump - Electric,POINT(34.2410965 0.326700002),111
6GGP86H6+H92,0.328893214,34.21088409,Non-Functional,461.8210973739624,,f,Borehole/Tubewell,,POINT(34.21088409 0.328893214),111
6GCPQMJ4+FG5,-1.2188517,34.65635,"Functional, not in use",331.4372103214264,2016,f,Borehole/Tubewell,,POINT(34.65635 -1.2188517),
6GCPRG7R+GV7,-1.186223388,34.54217911,Non-Functional,251.93898940086365,,f,Borehole/Tubewell,,POINT(34.54217911 -1.186223388),51
6GCPRGV6+WM7,-1.155218363,34.51166153,Non-Functional,369.81162428855896,,f,Protected Well,Motorized Pump - Electric,POINT(34.51166153 -1.155218363),148
6GCPRGVV+MR2,-1.155869961,34.54450226,Non-Functional,192.3102810382843,,f,Protected Well,Motorized Pump - Electric,POINT(34.54450226 -1.155869961),
6GCPRGX7+RC3,-1.150476694,34.51355362,Non-Functional,432.6376791000366,,f,Protected Well,Motorized Pump - Electric,POINT(34.51355362 -1.150476694),148
6GCPRH4R+RM2,-1.192989945,34.59164047,Non-Functional,283.45238304138184,,f,Borehole/Tubewell,,POINT(34.59164047 -1.192989945),42
6GCPRH7X+M5M,-1.185781717,34.59790802,Non-Functional,333.741085767746,,f,Protected Well,Motorized Pump - Electric,POINT(34.59790802 -1.185781717),42
6GCPV9FX+H9M,-1.126034975,34.39842224,Non-Functional,256.43235039711,,f,Borehole/Tubewell,,POINT(34.39842224 -1.126034975),
6GCPV9XC+W4H,-1.1001778,34.3703294,Non-Functional,170.75980758666992,2012,f,Borehole/Tubewell,Public Tapstand,POINT(34.3703294 -1.1001778),
6GCPW9GC+FGV,-1.073755026,34.37129593,Non-Functional,222.2519519329071,,f,Borehole/Tubewell,,POINT(34.37129593 -1.073755026),
6GCPW9PR+GRM,-1.063663363,34.39204025,Non-Functional,296.6173279285431,,f,Borehole/Tubewell,,POINT(34.39204025 -1.063663363),
6GCPWF2X+8FX,-1.099143386,34.49874878,Non-Functional,276.14340376853943,,f,Protected Well,Motorized Pump - Electric,POINT(34.49874878 -1.099143386),
6GCPWF35+79H,-1.096804976,34.45846939,Non-Functional,684.1628031730652,,f,Borehole/Tubewell,,POINT(34.45846939 -1.096804976),134
6GCPWFGW+FXV,-1.073751807,34.49742508,Non-Functional,582.5122337341309,,f,Protected Well,Motorized Pump - Electric,POINT(34.49742508 -1.073751807),223
6GCPWGPP+5F5,-1.064635038,34.5362854,Non-Functional,324.88229727745056,2008,f,Borehole/Tubewell,Public Tapstand,POINT(34.5362854 -1.064635038),
6GCPXFJ2+MVC,-1.0183037,34.4521391,Non-Functional,284.159078001976,,f,Protected Well,Motorized Pump - Electric,POINT(34.4521391 -1.0183037),
6GCPXJR3+MGF,-1.008319974,34.60380173,Non-Functional,104.6730751991272,,f,Borehole/Tubewell,,POINT(34.60380173 -1.008319974),
6GCQ994M+774,-1.644359,35.383189,Non-Functional,45.56958615779877,,f,Borehole/Tubewell,,POINT(35.383189 -1.644359),
6GFP2H6M+5XJ,-0.989534974,34.58489227,Non-Functional,233.45579195022583,,f,Borehole/Tubewell,,POINT(34.58489227 -0.989534974),43
6GFP3FX3+RVP,-0.90040499,34.4547081,Non-Functional,317.7564227581024,,f,Protected Well,Motorized Pump - Electric,POINT(34.4547081 -0.90040499),128
6GFP4J95+526,-0.8820891,34.6075194,"Functional, needs repair",364.2600955963135,2013,f,Protected Well,Public Tapstand,POINT(34.6075194 -0.8820891),
6GFP58VP+9R8,-0.806590021,34.33707047,Non-Functional,139.55850434303284,,f,Borehole/Tubewell,,POINT(34.33707047 -0.806590021),
6GFP5CM3+RVP,-0.815401614,34.40470123,Non-Functional,280.9578285217285,,f,Borehole/Tubewell,,POINT(34.40470123 -0.815401614),58
6GFP69RF+H24,-0.758601725,34.37256622,Non-Functional,223.45909023284912,,f,Borehole/Tubewell,,POINT(34.37256622 -0.758601725),
6GFP6HJM+MPH,-0.768311679,34.58437347,Non-Functional,670.5700402259827,,f,Protected Well,Motorized Pump - Electric,POINT(34.58437347 -0.768311679),228
6GFP7979+3X3,-0.7373624,34.3699174,Non-Functional,637.2929108142853,,f,Borehole/Tubewell,,POINT(34.3699174 -0.7373624),171
6GFP7CV9+4GP,-0.70715332,34.41881561,Non-Functional,214.80611765384674,,f,Borehole/Tubewell,,POINT(34.41881561 -0.70715332),28
6GFP7CX2+8RP,-0.701650023,34.40208054,Non-Functional,313.9199728965759,,f,Protected Well,Motorized Pump - Electric,POINT(34.40208054 -0.701650023),
6GFP7F52+V3M,-0.740278304,34.45016098,Non-Functional,273.69565987586975,,f,Protected Well,Motorized Pump - Electric,POINT(34.45016098 -0.740278304),
6GFP7FJ3+G8M,-0.718665004,34.45329666,Non-Functional,210.44398176670074,,f,Borehole/Tubewell,,POINT(34.45329666 -0.718665004),
6GFP7G74+P7X,-0.735641658,34.50574875,Non-Functional,227.08702564239502,,f,Borehole/Tubewell,,POINT(34.50574875 -0.735641658),39
6GFP7J68+HJ5,-0.7386212,34.6166092,Non-Functional,667.4156126976013,,f,Protected Well,Motorized Pump - Electric,POINT(34.6166092 -0.7386212),
6GFP7JF6+QPV,-0.725503922,34.61179352,Non-Functional,377.9523561000824,,f,Protected Well,Motorized Pump - Electric,POINT(34.61179352 -0.725503922),172
6GFP7JXQ+2QH,-0.70244664,34.63947678,Non-Functional,540.8307337760925,,f,Protected Well,Motorized Pump - Electric,POINT(34.63947678 -0.70244664),201
6GFP7VFX+758,-0.726845,34.89795,"Functional, not in use",646.382200717926,,f,Protected Well,Public Tapstand,POINT(34.89795 -0.726845),
6GFP7WPQ+8WG,-0.7141933,34.9398217,"Functional, not in use",416.70213437080383,2017,f,Protected Well,Public Tapstand,POINT(34.9398217 -0.7141933),
6GFP8C9G+67F,-0.681900024,34.42565536,Non-Functional,248.05286407470703,,f,Borehole/Tubewell,Hand Pump,POINT(34.42565536 -0.681900024),31
6GFP8CXG+JJ3,-0.6509905,34.4265565,Non-Functional,224.1385850906372,,f,Borehole/Tubewell,,POINT(34.4265565 -0.6509905),35
6GFP8JF7+MQC,-0.675801098,34.61439514,Non-Functional,558.9591588973999,,f,Borehole/Tubewell,,POINT(34.61439514 -0.675801098),224
6GFP8JJ6+4JH,-0.669696689,34.61159897,Non-Functional,500.6575303077698,,f,Protected Well,Motorized Pump - Electric,POINT(34.61159897 -0.669696689),224
6GFP8JPM+229,-0.664956689,34.63260269,Non-Functional,547.04310131073,,f,Protected Well,Motorized Pump - Electric,POINT(34.63260269 -0.664956689),
6GFP99FX+3CJ,-0.627285004,34.39852142,Non-Functional,204.11171555519104,,f,Borehole/Tubewell,,POINT(34.39852142 -0.627285004),
6GFP99HQ+54C,-0.622054994,34.38777542,Non-Functional,172.8348913192749,,f,Borehole/Tubewell,,POINT(34.38777542 -0.622054994),
6GFP9C3H+RFG,-0.645428333,34.42871833,Non-Functional,235.97177457809448,,f,Borehole/Tubewell,,POINT(34.42871833 -0.645428333),35
6GFP9C4G+RC8,-0.642971694,34.42606354,Non-Functional,254.98493719100952,,f,Borehole/Tubewell,,POINT(34.42606354 -0.642971694),35
6GFPCPM4+H3V,-0.566003323,34.70518494,Non-Functional,384.3439357280731,,f,Borehole/Tubewell,,POINT(34.70518494 -0.566003323),
6GFPCPWQ+7HJ,-0.5542771,34.7388962,Non-Functional,675.0866026878357,,f,Protected Well,Motorized Pump - Electric,POINT(34.7388962 -0.5542771),285
6GFPFP8Q+V3P,-0.532776594,34.73770142,Non-Functional,663.7530450820923,,f,Protected Well,Motorized Pump - Electric,POINT(34.73770142 -0.532776594),285
6GFPFQ34+H82,-0.5461026,34.7557612,Non-Functional,635.1902618408203,,f,Protected Well,Motorized Pump - Electric,POINT(34.7557612 -0.5461026),285
6GFPFQH5+X24,-0.5201232,34.7575755,Non-Functional,629.472882270813,,f,Borehole/Tubewell,,POINT(34.7575755 -0.5201232),176
6GFPFQJJ+434,-0.519725025,34.78021622,Non-Functional,367.5188763141632,,f,Protected Well,Motorized Pump - Electric,POINT(34.78021622 -0.519725025),176
6GFPGM4W+PWP,-0.493163586,34.69733047,Non-Functional,504.69297313690186,,f,Borehole/Tubewell,,POINT(34.69733047 -0.493163586),
6GFPGM5Q+PGX,-0.49063611,34.68886566,Non-Functional,436.19505858421326,,f,Borehole/Tubewell,,POINT(34.68886566 -0.49063611),
6GFPGP4C+RVR,-0.492886662,34.72214127,Non-Functional,536.7955417633057,,f,Protected Well,Motorized Pump - Electric,POINT(34.72214127 -0.492886662),317
6GFPGP4J+V58,-0.49282667,34.73044586,Non-Functional,760.420928478241,,f,Borehole/Tubewell,,POINT(34.73044586 -0.49282667),317
6GFPGP7W+RW5,-0.485489994,34.7473526,Non-Functional,438.27349305152893,,f,Protected Well,Motorized Pump - Electric,POINT(34.7473526 -0.485489994),182
6GFPGP8W+HVP,-0.483528346,34.74720764,Non-Functional,399.78837490081787,,f,Protected Well,Motorized Pump - Electric,POINT(34.74720764 -0.483528346),182
6GFPGPH3+X7G,-0.470070988,34.70320129,Non-Functional,283.59722328186035,,f,Protected Well,Motorized Pump - Electric,POINT(34.70320129 -0.470070988),
6GFPGPV8+7FR,-0.456771702,34.71614075,Non-Functional,557.2872252464294,,f,Borehole/Tubewell,,POINT(34.71614075 -0.456771702),
6GFPGPWF+X24,-0.452615499,34.72256851,Non-Functional,557.0575778484344,,f,Borehole/Tubewell,,POINT(34.72256851 -0.452615499),
6GFPGPWJ+J8J,-0.453402609,34.73075104,Non-Functional,334.4575517177582,,f,Borehole/Tubewell,,POINT(34.73075104 -0.453402609),
6GFPGPWP+4XR,-0.454626799,34.73739243,Non-Functional,284.69361329078674,,f,Protected Well,Motorized Pump - Electric,POINT(34.73739243 -0.454626799),
6GFPGQ7Q+7X9,-0.486828297,34.7899971,Non-Functional,449.33385014533997,,f,Protected Well,Motorized Pump - Electric,POINT(34.7899971 -0.486828297),
6GFPGQCM+X3G,-0.477560014,34.78268814,Non-Functional,461.71691513061523,,f,Borehole/Tubewell,,POINT(34.78268814 -0.477560014),
6GFPGQG5+R77,-0.4729731,34.7581679,Non-Functional,313.5974724292755,,f,Borehole/Tubewell,,POINT(34.7581679 -0.4729731),
6GFPGQH4+X6W,-0.47001332,34.75559235,Non-Functional,336.5231194496155,,f,Borehole/Tubewell,,POINT(34.75559235 -0.47001332),
6GFPGQHH+7GF,-0.47181499,34.77878571,Non-Functional,352.37471294403076,,f,Protected Well,Motorized Pump - Electric,POINT(34.77878571 -0.47181499),
6GFPGQQC+WGR,-0.460131675,34.77126312,Non-Functional,242.29641103744507,,f,Protected Well,Motorized Pump - Electric,POINT(34.77126312 -0.460131675),
6GFPGQQX+C73,-0.46149832,34.79816437,Non-Functional,351.45163083076477,,f,Protected Well,Motorized Pump - Electric,POINT(34.79816437 -0.46149832),
6GFPGVFG+GRH,-0.476181,34.8771019,Non-Functional,416.091819524765,,f,Protected Well,Motorized Pump - Electric,POINT(34.8771019 -0.476181),
6GFPGVMV+8Q5,-0.46675,34.89448,Non-Functional,377.49703764915466,,f,Borehole/Tubewell,,POINT(34.89448 -0.46675),167
6GFPGVXW+G3F,-0.451189995,34.8951683,Non-Functional,866.7676587104797,,f,Protected Well,Motorized Pump - Electric,POINT(34.8951683 -0.451189995),
6GFPGWG2+2M7,-0.474951714,34.90166092,Non-Functional,304.5117950439453,,f,Borehole/Tubewell,,POINT(34.90166092 -0.474951714),
6GFPGWH5+9H6,-0.471581697,34.9088974,Non-Functional,275.15128004550934,,f,Borehole/Tubewell,,POINT(34.9088974 -0.471581697),
6GFPHQM9+FC6,-0.416325003,34.76852417,Non-Functional,339.5037236213684,,f,Borehole/Tubewell,,POINT(34.76852417 -0.416325003),
6GFPHR2H+8M7,-0.449216664,34.82917023,Non-Functional,366.1359124183655,,f,Borehole/Tubewell,,POINT(34.82917023 -0.449216664),159
6GFPHV3P+QWJ,-0.445531666,34.88725662,Non-Functional,1334.0351901054382,,f,Borehole/Tubewell,,POINT(34.88725662 -0.445531666),
6GFPHVCV+8MM,-0.429170012,34.89416122,Non-Functional,446.94913387298584,,f,Protected Well,Motorized Pump - Electric,POINT(34.89416122 -0.429170012),
6GFPHVRX+Q27,-0.408083498,34.89754868,Non-Functional,302.5322730541229,,f,Protected Well,Motorized Pump - Electric,POINT(34.89754868 -0.408083498),
6GFPHX66+9P2,-0.439106673,34.96176147,Non-Functional,637.6538686752319,,f,Protected Well,Motorized Pump - Electric,POINT(34.96176147 -0.439106673),
6GFPHX8F+59X,-0.434501678,34.97348022,Non-Functional,859.806722164154,,f,Protected Well,Motorized Pump - Electric,POINT(34.97348022 -0.434501678),
6GFPJR2P+239,-0.399958014,34.83523178,Non-Functional,298.5326898097992,,f,Borehole/Tubewell,,POINT(34.83523178 -0.399958014),
6GFPRRP4+CPR,-0.16389801,34.806778,Functional,890.9671998023987,2001,f,Protected Well,Hand Pump - Rope,POINT(34.806778 -0.16389801),
6GFPRRV8+JV8,-0.155967,34.817215,Functional,871.2473282814026,2003,f,Protected Well,Hand Pump - Rope,POINT(34.817215 -0.155967),
6GFPRRV8+XHH,-0.155068,34.816486,Functional,901.0761671066284,2003,f,Protected Well,Hand Pump - Rope,POINT(34.816486 -0.155068),
6GFPVQ4X+RWW,-0.14289699,34.799843,Functional,601.168487071991,2007,f,Protected Well,Hand Pump - Afridev,POINT(34.799843 -0.14289699),
6GFPVV4J+CW7,-0.143958,34.882282,Functional,383.6019866466522,2010,f,Protected Well,Hand Pump,POINT(34.882282 -0.143958),
6GFPVV4M+2PR,-0.14489099,34.88427,Functional,405.69383120536804,2010,f,Protected Well,Hand Pump,POINT(34.88427 -0.14489099),
6GFPVV5G+XRC,-0.140072,34.877018,Functional,263.9704096317291,1992,f,Protected Well,Hand Pump,POINT(34.877018 -0.140072),
6GFPWCM6+CGJ,-0.066423334,34.41127014,Non-Functional,479.33184814453125,,f,Borehole/Tubewell,,POINT(34.41127014 -0.066423334),118
6GFPWCP6+QFC,-0.063051663,34.41112518,Non-Functional,495.71297454833984,,f,Borehole/Tubewell,,POINT(34.41112518 -0.063051663),118
6GFPWCPC+8HP,-0.064158335,34.42144012,Non-Functional,657.1529412269592,,f,Borehole/Tubewell,,POINT(34.42144012 -0.064158335),118
6GFPWCRH+88M,-0.059168335,34.42830658,Non-Functional,1024.0305562019348,,f,Borehole/Tubewell,,POINT(34.42830658 -0.059168335),118
6GFPX7HV+VVQ,-0.020276668,34.29472351,Non-Functional,211.89463078975677,,f,Borehole/Tubewell,,POINT(34.29472351 -0.020276668),30
6GFPXC85+W7G,-0.03269,34.40818787,Non-Functional,281.6625225543976,,f,Borehole/Tubewell,,POINT(34.40818787 -0.03269),
6GFPXCGH+839,-0.024203334,34.42774582,Non-Functional,265.67663073539734,,f,Borehole/Tubewell,,POINT(34.42774582 -0.024203334),
6GFPXF98+9PQ,-0.031525001,34.46686935,Non-Functional,515.0581126213074,,f,Borehole/Tubewell,,POINT(34.46686935 -0.031525001),165
6GFPXF99+77X,-0.0317588,34.4682428,Non-Functional,500.86850595474243,,f,Borehole/Tubewell,,POINT(34.4682428 -0.0317588),165
6GFPXF9C+4MP,-0.032165,34.47171333,Non-Functional,418.652361869812,,f,Borehole/Tubewell,,POINT(34.47171333 -0.032165),165
6GFPXFHR+RQW,-0.020381667,34.49194336,Non-Functional,291.69347524642944,,f,Protected Well,Motorized Pump - Electric,POINT(34.49194336 -0.020381667),
6GFPXFHX+FVH,-0.021303333,34.49974442,Non-Functional,334.3003787994385,,f,Protected Well,Motorized Pump - Electric,POINT(34.49974442 -0.021303333),
6GFPXFJ6+VJ8,-0.017848333,34.46156311,Non-Functional,337.9612045288086,,f,Protected Well,Motorized Pump - Electric,POINT(34.46156311 -0.017848333),84
6GFPXGG9+FF4,-0.023864999,34.51870728,Non-Functional,245.0683844089508,,f,Protected Well,Motorized Pump - Electric,POINT(34.51870728 -0.023864999),
6GFPXMVV+RF6,-0.005466667,34.69364548,Non-Functional,637.9830446243286,,f,Protected Well,Motorized Pump - Electric,POINT(34.69364548 -0.005466667),196
6GFPXPX6+8HC,-0.001686667,34.71139908,Non-Functional,972.8495573997498,,f,Protected Well,Motorized Pump - Electric,POINT(34.71139908 -0.001686667),196
6GFPXPXQ+247,-0.002461667,34.73778152,Non-Functional,1731.7212524414062,,f,Protected Well,Motorized Pump - Electric,POINT(34.73778152 -0.002461667),196
6GFPXR5G+3QC,-0.042309001,34.8269,Functional,149.6539912223816,2011,f,Protected Well,Hand Pump - Rope,POINT(34.8269 -0.042309001),
6GFQF272+W8H,-0.535198333,35.00086,"Functional, needs repair",726.3238754272461,2008,f,Protected Well,Public Tapstand,POINT(35.00086 -0.535198333),
6GFQR3PH+5M5,-0.16460299,35.079239,Functional,1464.724268913269,2011,f,Rainwater Harvesting,Public Tapstand,POINT(35.079239 -0.16460299),
6GFRR6JR+222,-0.17,36.24,Non-Functional,844.0990018844604,,f,Borehole/Tubewell,,POINT(36.24 -0.17),
6GFV6MJJ+XHQ,-0.76754999,37.681477,"Functional, not in use",42.961482763290405,1989,f,Rainwater Harvesting,Rope and Bucket,POINT(37.681477 -0.76754999),
6GGP2737+W8M,0.00484,34.26330566,Non-Functional,190.00414907932281,,f,Borehole/Tubewell,,POINT(34.26330566 0.00484),
6GGP277M+FFR,0.013725,34.28364182,Non-Functional,280.01875591278076,,f,Borehole/Tubewell,,POINT(34.28364182 0.013725),74
6GGP279J+J5M,0.019086828,34.2804184,Non-Functional,377.03674721717834,,f,Borehole/Tubewell,,POINT(34.2804184 0.019086828),74
6GGP27FG+X26,0.024906248,34.27500916,Non-Functional,314.9235200881958,,f,Borehole/Tubewell,,POINT(34.27500916 0.024906248),74
6GGP27PX+JC5,0.036520001,34.29862213,Non-Functional,351.5640892982483,,f,Borehole/Tubewell,,POINT(34.29862213 0.036520001),
6GGP27QX+HJ7,0.038914338,34.29905701,Non-Functional,403.0999867916107,,f,Protected Well,Motorized Pump - Electric,POINT(34.29905701 0.038914338),
